Family	Count	Hits	TotMarkerLength
tr|B0MIH0|B0MIH0_9FIRM	0.0	0	300
tr|B0MJB5|B0MJB5_9FIRM	0.0	0	300
tr|B0N0F9|B0N0F9_9FIRM	0.0	0	92
tr|B0NGB8|B0NGB8_CLOSV	0.0	0	168
tr|B0NXL8|B0NXL8_9CLOT	0.0	0	300
tr|B1BDB3|B1BDB3_CLOBO	0.0	0	47
tr|B1C050|B1C050_9FIRM	0.0	0	8
tr|B1C0V4|B1C0V4_9FIRM	0.10007186510884995	5	51
tr|B1C5B7|B1C5B7_9FIRM	0.0	0	92
tr|B1C5P6|B1C5P6_9FIRM	0.0	0	300
tr|B1C847|B1C847_9FIRM	0.0	0	42
tr|B1Q4S6|B1Q4S6_PSEPU	0.0	0	300
tr|B1YK07|B1YK07_EXIS2	0.0	0	64
tr|B2A1A1|B2A1A1_NATTJ	0.0	0	253
tr|B2C7U9|B2C7U9_THESA	0.0	0	42
tr|B2VC83|B2VC83_ERWT9	0.0	0	10
tr|B4W4D2|B4W4D2_9CYAN	0.0	0	65
tr|B5EGM4|B5EGM4_GEOBB	0.0	1	164
tr|B5IEV9|B5IEV9_ACIB4	0.0	0	129
tr|B5JLT9|B5JLT9_9BACT	0.0	0	165
tr|B5Y6E3|B5Y6E3_COPPD	0.0	0	205
tr|B6FJR9|B6FJR9_9FIRM	0.0	0	253
tr|B6FW14|B6FW14_9FIRM	0.052120763077526014	10	102
tr|B6FX97|B6FX97_9FIRM	0.0	0	68
tr|B6FXX5|B6FXX5_9FIRM	0.0	0	207
tr|B6W8K7|B6W8K7_9FIRM	0.0	0	242
tr|B6WUX6|B6WUX6_9DELT	0.0	0	300
tr|B6WVS5|B6WVS5_9DELT	0.0	0	300
tr|B6WXM2|B6WXM2_9DELT	0.0	4	161
tr|B7AGT3|B7AGT3_BACEV	91.10709385951547	874	9
tr|B7AWZ0|B7AWZ0_9FIRM	0.0	0	33
tr|B7CCP2|B7CCP2_9FIRM	0.0	0	156
tr|B7CD02|B7CD02_9FIRM	0.0	0	131
tr|B7K8P6|B7K8P6_CYAP7	0.0	0	33
tr|B8CF70|B8CF70_THAPS	0.0	0	295
tr|B8D1B0|B8D1B0_HALOH	0.0	0	134
tr|B8FA81|B8FA81_DESAA	0.0	0	300
tr|B8FDB2|B8FDB2_DESAA	0.0	0	300
tr|B8FFL2|B8FFL2_DESAA	0.0	0	300
tr|B8FHW6|B8FHW6_DESAA	0.0	0	300
tr|B8FMK7|B8FMK7_DESAA	0.0	0	300
tr|B8G188|B8G188_DESHD	0.0	0	300
tr|B8I4R2|B8I4R2_CLOCE	0.0	0	109
tr|B8I6R8|B8I6R8_CLOCE	0.0	0	67
tr|B8J0I2|B8J0I2_DESDA	0.0	0	109
tr|B9CLF7|B9CLF7_9ACTN	0.0	0	300
tr|B9E0N4|B9E0N4_CLOK1	0.0	0	92
tr|B9M011|B9M011_GEODF	0.0	0	210
tr|B9M021|B9M021_GEODF	0.0	0	61
tr|B9M4R7|B9M4R7_GEODF	0.0	0	300
tr|C0B1J2|C0B1J2_9GAMM	0.0	0	21
tr|C0BYY1|C0BYY1_9FIRM	0.0	0	300
tr|C0C023|C0C023_9FIRM	0.0	0	81
tr|C0C5J5|C0C5J5_9FIRM	0.0	0	262
tr|C0CSX4|C0CSX4_9FIRM	1.9702884508832361	36	21
tr|C0CUZ2|C0CUZ2_9FIRM	0.0	0	300
tr|C0CZN8|C0CZN8_9FIRM	0.0	0	177
tr|C0D3D3|C0D3D3_9FIRM	0.0	0	300
tr|C0EA67|C0EA67_9FIRM	0.0	0	48
tr|C0EBN6|C0EBN6_9FIRM	0.0	0	155
tr|C0EZV6|C0EZV6_9FIRM	0.0	5	270
tr|C0FSK3|C0FSK3_9FIRM	0.0	0	250
tr|C0FTS7|C0FTS7_9FIRM	0.6526425985359778	6	10
tr|C0QGR8|C0QGR8_DESAH	0.0	0	300
tr|C0QIN7|C0QIN7_DESAH	0.0	0	267
tr|C0W9F6|C0W9F6_9FIRM	0.6671457673923329	55	300
tr|C1N297|C1N297_MICPC	0.0	0	300
tr|C2ELS4|C2ELS4_9LACO	0.0	0	200
tr|C2ELS8|C2ELS8_9LACO	0.0	0	291
tr|C2KV82|C2KV82_9FIRM	0.0	0	68
tr|C3WFR1|C3WFR1_FUSMR	0.0	0	35
tr|C3Z553|C3Z553_BRAFL	0.0	0	300
tr|C3Z558|C3Z558_BRAFL	0.0	0	300
tr|C3Z8Z6|C3Z8Z6_BRAFL	0.0	0	300
tr|C4FBT5|C4FBT5_9ACTN	0.0	0	56
tr|C4FSB9|C4FSB9_9FIRM	0.0	0	30
tr|C4G9K3|C4G9K3_9FIRM	0.0	0	276
tr|C4GDR0|C4GDR0_9FIRM	0.0	0	11
tr|C4IGE1|C4IGE1_CLOBU	0.0	0	189
tr|C4IK07|C4IK07_CLOBU	0.0	0	259
tr|C4L934|C4L934_TOLAT	0.0	0	220
tr|C4LFY8|C4LFY8_TOLAT	0.0	0	222
tr|C4XNE3|C4XNE3_DESMR	0.0	0	57
tr|C5BMB9|C5BMB9_TERTT	0.0	0	180
tr|C5EEA3|C5EEA3_9FIRM	0.0	0	8
tr|C5EHI0|C5EHI0_9FIRM	0.0	0	300
tr|C6BT93|C6BT93_DESAD	0.0	0	199
tr|C6BVU8|C6BVU8_DESAD	0.0	3	92
tr|C6BX55|C6BX55_DESAD	0.0	0	69
tr|C6D209|C6D209_PAESJ	0.0	1	47
tr|C6J2H3|C6J2H3_9BACL	0.2001437302176999	2	8
tr|C6WJY3|C6WJY3_ACTMD	0.0	0	95
tr|C7H993|C7H993_9FIRM	3.8715302813986323	77	17
tr|C7LP05|C7LP05_DESBD	0.0	0	207
tr|C7LR40|C7LR40_DESBD	0.0	0	94
tr|C7LUE5|C7LUE5_DESBD	0.0	0	206
tr|C7N778|C7N778_SLAHD	0.0	10	273
tr|C7R4J4|C7R4J4_JONDD	0.0	0	79
tr|C7XCZ5|C7XCZ5_9PORP	0.0	0	300
tr|C8XCT6|C8XCT6_NAKMY	0.0	0	94
tr|C9A820|C9A820_ENTCA	0.0	8	131
tr|C9LUW1|C9LUW1_SELS3	0.0	0	57
tr|C9RPI5|C9RPI5_FIBSS	0.0	0	51
tr|D0GPY5|D0GPY5_9FUSO	0.0	2	124
tr|D1AFQ7|D1AFQ7_SEBTE	0.0	0	300
tr|D1AJA5|D1AJA5_SEBTE	0.0	0	266
tr|D1AMI9|D1AMI9_SEBTE	0.0	0	68
tr|D1ANR4|D1ANR4_SEBTE	0.0	0	270
tr|D1APR6|D1APR6_SEBTE	0.0	0	197
tr|D1ARQ1|D1ARQ1_SEBTE	0.0	0	300
tr|D1AUW1|D1AUW1_STRM9	0.0	0	35
tr|D1B6M6|D1B6M6_THEAS	0.0	0	147
tr|D1BT72|D1BT72_XYLCX	0.0	0	42
tr|D1P2A0|D1P2A0_9GAMM	0.0	0	74
tr|D1Y1E9|D1Y1E9_9BACT	0.0	0	25
tr|D2KVE9|D2KVE9_STREQ	0.0	2	130
tr|D2MMP6|D2MMP6_9FIRM	6.804886827401797	68	8
tr|D2XBH8|D2XBH8_9BACT	0.0	0	281
tr|D2ZGF9|D2ZGF9_9ENTR	0.0	0	153
tr|D3E4A8|D3E4A8_METRM	0.0	0	300
tr|D3I9C9|D3I9C9_9BACT	2.251616964949121	3	33
tr|D3LUD9|D3LUD9_9FIRM	0.0	0	19
tr|D3PA11|D3PA11_DEFDS	0.0	0	281
tr|D3R200|D3R200_MAGIU	0.0	0	145
tr|D3R5S3|D3R5S3_BIFAB	0.16678644184808322	11	59
tr|D4CDD8|D4CDD8_9CLOT	0.0	0	106
tr|D4CJM5|D4CJM5_9FIRM	0.0	0	8
tr|D4E0C4|D4E0C4_SEROD	0.10424152615505203	2	24
tr|D4F6M7|D4F6M7_EDWTA	0.11913317274863089	1	12
tr|D4H8D6|D4H8D6_DENA2	0.0	0	209
tr|D4IZ81|D4IZ81_BUTFI	0.0	0	16
tr|D4JVN6|D4JVN6_9FIRM	0.0	0	198
tr|D4LB44|D4LB44_RUMC1	0.0	0	125
tr|D4LJT1|D4LJT1_9FIRM	0.0	0	100
tr|D4S0S1|D4S0S1_9FIRM	0.0	0	58
tr|D4TM85|D4TM85_9CYAN	0.0	0	88
tr|D4YGI4|D4YGI4_9LACT	0.0	0	24
tr|D5ELH3|D5ELH3_CORAD	0.0	0	96
tr|D5ESF4|D5ESF4_PRER2	0.0	0	90
tr|D5ET86|D5ET86_PRER2	0.0	0	300
tr|D6HUM5|D6HUM5_ECOLX	0.0	0	32
tr|D6XC58|D6XC58_9ACTN	0.0	0	300
tr|D6XUK9|D6XUK9_BACIE	0.0	19	63
tr|D6ZIS0|D6ZIS0_MOBCV	0.0	0	10
tr|D7BMN4|D7BMN4_ARCHD	0.0	0	39
tr|D7GQS9|D7GQS9_9FIRM	12.008623813061975	16	33
tr|D7N7L2|D7N7L2_9FIRM	0.0	0	106
tr|D8E078|D8E078_PREBR	0.0	0	33
tr|D8G7K5|D8G7K5_9CYAN	0.0	0	24
tr|D8UHK4|D8UHK4_VOLCA	0.0	0	300
tr|D8WWC2|D8WWC2_9FIRM	0.0	0	298
tr|D8WZ05|D8WZ05_9DELT	0.0	0	226
tr|D9SCV5|D9SCV5_GALCS	0.0	0	108
tr|D9SGL3|D9SGL3_GALCS	0.0	0	300
tr|D9SL39|D9SL39_CLOC7	0.0	0	91
tr|D9SUM7|D9SUM7_CLOC7	0.0	0	300
tr|D9VZR7|D9VZR7_9ACTN	0.0	0	19
tr|E0NIM5|E0NIM5_9FIRM	0.0	0	95
tr|E0QH07|E0QH07_9FIRM	0.0	0	92
tr|E0RUH3|E0RUH3_BUTPB	6.754850894847362	9	33
tr|E0WEX9|E0WEX9_9RHOO	0.0	5	212
tr|E1QMF6|E1QMF6_DESB2	0.0	0	300
tr|E1QVI8|E1QVI8_OLSUV	0.0	0	281
tr|E1QW05|E1QW05_OLSUV	0.0	0	61
tr|E1QYF7|E1QYF7_OLSUV	4.981255785552129	88	21
tr|E1R7A1|E1R7A1_SPISS	0.0	0	128
tr|E1R9S8|E1R9S8_SPISS	0.0	0	295
tr|E1RA88|E1RA88_SPISS	0.0	0	300
tr|E1YHT7|E1YHT7_9DELT	0.0	0	299
tr|E1ZD18|E1ZD18_CHLVA	0.0	0	119
tr|E2NU26|E2NU26_9FIRM	0.052120763077526014	1	25
tr|E2SL65|E2SL65_9FIRM	0.0	0	135
tr|E2SLD8|E2SLD8_9FIRM	0.20848305231010406	4	17
tr|E2SNW2|E2SNW2_9FIRM	0.0	2	110
tr|E3CV25|E3CV25_9BACT	0.0	0	228
tr|E3DM53|E3DM53_HALPG	0.0	0	93
tr|E3GNY5|E3GNY5_EUBLK	0.0	0	300
tr|E3H684|E3H684_ILYPC	0.0	0	68
tr|E3H691|E3H691_ILYPC	0.0	0	300
tr|E3H745|E3H745_ILYPC	0.0	0	71
tr|E3HCG6|E3HCG6_ILYPC	0.0	0	192
tr|E3PV55|E3PV55_CLOSD	0.0	0	129
tr|E4KLP5|E4KLP5_9LACT	0.0	0	46
tr|E4RMV7|E4RMV7_HALHG	0.0	0	300
tr|E5VHX9|E5VHX9_9FIRM	0.0	0	296
tr|E5Y2N4|E5Y2N4_BILWA	0.0	3	300
tr|E5Y2N6|E5Y2N6_BILWA	0.03936393295365601	7	300
tr|E5Y378|E5Y378_BILWA	0.0	10	300
tr|E5Y4P1|E5Y4P1_BILWA	0.0	2	300
tr|E5Y7I4|E5Y7I4_BILWA	0.0	13	265
tr|E6MIT5|E6MIT5_9FIRM	0.0	0	300
tr|E6MIT9|E6MIT9_9FIRM	0.0	0	115
tr|E6MIX1|E6MIX1_9FIRM	0.0	0	300
tr|E6U048|E6U048_BACCJ	0.0	0	44
tr|E6U8V7|E6U8V7_ETHHY	0.0	0	94
tr|E7FXF3|E7FXF3_ERYRH	0.0	0	145
tr|E7G882|E7G882_9FIRM	0.0	0	106
tr|E7N3P7|E7N3P7_9FIRM	0.0	139	42
tr|E7RTP4|E7RTP4_9BURK	0.0	0	33
tr|E7S699|E7S699_STRA8	0.0	0	31
tr|E8LM74|E8LM74_9GAMM	0.0	0	11
tr|E8QXD2|E8QXD2_ISOPI	0.0	0	124
tr|E9RW04|E9RW04_9FIRM	0.10007186510884995	10	61
tr|F0EN49|F0EN49_ENTCA	0.0	0	40
tr|F0JEY8|F0JEY8_DESDE	0.0	0	183
tr|F0JHB0|F0JHB0_DESDE	0.0	0	187
tr|F0RYP8|F0RYP8_SPHGB	0.0	0	104
tr|F0SUW1|F0SUW1_SYNGF	0.0	0	222
tr|F0SW32|F0SW32_SYNGF	0.0	0	300
tr|F0SW35|F0SW35_SYNGF	0.0	0	300
tr|F0YTG2|F0YTG2_9CLOT	0.0	0	300
tr|F0YVI7|F0YVI7_9CLOT	0.0	0	300
tr|F0Z0V1|F0Z0V1_9CLOT	0.0	0	300
tr|F0Z1V7|F0Z1V7_9CLOT	0.0	0	300
tr|F0Z239|F0Z239_9CLOT	0.0	0	300
tr|F0Z275|F0Z275_9CLOT	0.0	0	300
tr|F0Z2A9|F0Z2A9_9CLOT	0.0	1	300
tr|F1TG12|F1TG12_9FIRM	0.0	0	300
tr|F2JQP5|F2JQP5_CELLD	0.0	0	131
tr|F2JRZ7|F2JRZ7_CELLD	0.0	0	70
tr|F2LTL4|F2LTL4_HIPMA	0.0	0	162
tr|F2N714|F2N714_CORGP	0.0	0	223
tr|F2N7D5|F2N7D5_CORGP	0.0	0	300
tr|F2NAZ8|F2NAZ8_CORGP	0.0	0	58
tr|F2NV23|F2NV23_TRES6	0.0	0	21
tr|F3ZPC3|F3ZPC3_9BACE	0.0	0	53
tr|F3ZVT9|F3ZVT9_MAHA5	0.0	0	71
tr|F3ZX73|F3ZX73_MAHA5	0.0	0	300
tr|F4GJ42|F4GJ42_SPHCD	0.0	0	253
tr|F4GJ52|F4GJ52_SPHCD	0.0	0	300
tr|F4GJK5|F4GJK5_SPHCD	0.0	0	89
tr|F4LMG8|F4LMG8_TREBD	0.0	0	300
tr|F4XA96|F4XA96_9FIRM	0.0	0	11
tr|F5IWH1|F5IWH1_9PORP	0.0	0	23
tr|F5LM48|F5LM48_9BACL	0.0	0	86
tr|F5XM98|F5XM98_MICPN	0.0	0	95
tr|F5YF08|F5YF08_TREAZ	0.0	0	300
tr|F6CM77|F6CM77_DESK7	0.0	0	260
tr|F6DKL9|F6DKL9_DESRL	0.0	1	228
tr|F6DKN3|F6DKN3_DESRL	0.0	0	158
tr|F6DS33|F6DS33_DESRL	0.0	0	210
tr|F6ICL9|F6ICL9_9SPHN	0.0	0	300
tr|F7KCX2|F7KCX2_9FIRM	0.0	0	300
tr|F7NKS1|F7NKS1_9FIRM	0.0	0	272
tr|F7NKS6|F7NKS6_9FIRM	0.0	0	181
tr|F7PWQ9|F7PWQ9_9BACT	0.0	0	65
tr|F7V3S1|F7V3S1_CLOSS	0.0	0	300
tr|F8FL49|F8FL49_PAEMK	0.0	0	77
tr|F8RGZ1|F8RGZ1_MASBA	0.0	0	241
tr|F9MU78|F9MU78_9FIRM	0.0	0	295
tr|F9N5P5|F9N5P5_9FIRM	0.0	0	150
tr|F9Z3G5|F9Z3G5_ODOSD	1.8763474707909364	122	73
tr|G1V070|G1V070_9DELT	0.0	0	300
tr|G1V073|G1V073_9DELT	0.0	0	294
tr|G1WHJ9|G1WHJ9_9ACTN	0.0	0	37
tr|G2G0P6|G2G0P6_9FIRM	0.0	0	92
tr|G2H8Y7|G2H8Y7_9DELT	0.0	0	297
tr|G2HDJ2|G2HDJ2_9DELT	0.0	0	168
tr|G4D1T7|G4D1T7_9FIRM	0.0	0	160
tr|G4KZA5|G4KZA5_OSCVS	0.0	0	176
tr|G4KZW7|G4KZW7_OSCVS	0.0	0	283
tr|G5GCR8|G5GCR8_9BACT	0.2001437302176999	2	8
tr|G5GGT3|G5GGT3_9FIRM	0.0	0	40
tr|G5GJG7|G5GJG7_9FIRM	0.0	0	162
tr|G5HSY5|G5HSY5_9FIRM	0.0	0	300
tr|G5ILT2|G5ILT2_9CLOT	0.0	0	300
tr|G5RDI4|G5RDI4_SALET	0.0	0	102
tr|G5RKZ2|G5RKZ2_SALET	0.0	0	8
tr|G6AYB2|G6AYB2_9BACT	0.0	0	170
tr|G6B6C6|G6B6C6_CLODI	0.0	0	143
tr|G6EYM2|G6EYM2_9PROT	0.0	0	254
tr|G6F283|G6F283_9PROT	0.0	0	29
tr|G7LUJ7|G7LUJ7_9GAMM	0.0	0	176
tr|G7LUM6|G7LUM6_9GAMM	0.0	0	300
tr|G7M8E5|G7M8E5_9CLOT	0.0	1	76
tr|G7MD03|G7MD03_9CLOT	0.0	0	81
tr|G7V7P2|G7V7P2_THELD	0.0	0	73
tr|G8LV60|G8LV60_CLOCD	0.0	0	93
tr|G8LWF9|G8LWF9_CLOCD	0.0	0	59
tr|G8PHX0|G8PHX0_PSEUV	0.0	0	30
tr|G8QQ85|G8QQ85_SPHPG	0.0	0	121
tr|G9PIM6|G9PIM6_9ACTO	0.0	0	300
tr|G9PYD1|G9PYD1_9BACT	0.0	0	85
tr|G9RZJ8|G9RZJ8_9FIRM	0.0	0	300
tr|G9YFM2|G9YFM2_9FIRM	0.0	0	193
tr|G9ZEY4|G9ZEY4_9GAMM	0.22743605706556802	2	11
tr|H0PUT3|H0PUT3_9RHOO	0.0	0	300
tr|H1AJF4|H1AJF4_9FIRM	0.0	0	101
tr|H1B4E8|H1B4E8_9FIRM	0.0	0	300
tr|H1BJ82|H1BJ82_9FIRM	0.0	2	300
tr|H1BJS5|H1BJS5_9FIRM	0.00785082623761898	1	298
tr|H1BLI3|H1BLI3_9FIRM	0.0	1	129
tr|H1BMX4|H1BMX4_9FIRM	0.0	2	170
tr|H1HV67|H1HV67_9FIRM	0.0	0	300
tr|H1PY77|H1PY77_9FUSO	0.0	0	54
tr|H1Y8R4|H1Y8R4_9SPHI	0.0	0	78
tr|H2IE47|H2IE47_VIBSJ	0.0	0	133
tr|H3K7U9|H3K7U9_9FIRM	0.0	0	163
tr|H3NER1|H3NER1_9LACT	0.0	0	111
tr|H3NKM0|H3NKM0_9LACT	0.0	0	296
tr|H3NLJ9|H3NLJ9_9FIRM	0.0	0	60
tr|H5T2V1|H5T2V1_MELPD	0.0	0	215
tr|H5XXX7|H5XXX7_9FIRM	0.0	0	158
tr|H5XZF3|H5XZF3_9FIRM	0.0	0	300
tr|H6LFY6|H6LFY6_ACEWD	0.0	0	300
tr|H7EMS4|H7EMS4_9SPIO	0.0	0	81
tr|H8KRM5|H8KRM5_SOLCM	0.0	0	140
tr|H8MUA0|H8MUA0_CORCM	0.0	0	300
tr|H8Y6M3|H8Y6M3_9PSEU	0.0	0	300
tr|H9ULQ9|H9ULQ9_SPIAZ	0.0	0	99
tr|I0GQ15|I0GQ15_SELRL	0.0	0	170
tr|I0HDM9|I0HDM9_ACTM4	0.0	0	87
tr|I0HLI6|I0HLI6_RUBGI	0.0	0	47
tr|I0JMF0|I0JMF0_HALH3	0.0	0	93
tr|I0XBB9|I0XBB9_9SPIO	0.0	0	116
tr|I4A4B8|I4A4B8_DESDJ	0.0	0	300
tr|I4C5J8|I4C5J8_DESTA	0.0	0	300
tr|I4C671|I4C671_DESTA	0.0	0	300
tr|I4D332|I4D332_DESAJ	0.0	0	196
tr|I4YSR6|I4YSR6_9RHIZ	0.0	0	62
tr|I5AQH6|I5AQH6_EUBCE	0.0	0	300
tr|I6APP4|I6APP4_9BACT	0.0	2	87
tr|I6ARK0|I6ARK0_9BACT	0.0	0	300
tr|I6GMV0|I6GMV0_SHIFL	0.0	0	102
tr|I6LHT8|I6LHT8_9RHOO	0.0	0	141
tr|I7GGX4|I7GGX4_9PROT	0.0	0	105
tr|I8TSP5|I8TSP5_9FIRM	0.0	0	195
tr|I8TYV2|I8TYV2_9FIRM	0.0	0	170
tr|I9DK59|I9DK59_9FIRM	0.0	0	202
tr|I9NKK8|I9NKK8_9FIRM	0.0	0	176
tr|J0MVV4|J0MVV4_9CLOT	0.0	0	300
tr|J0MZX3|J0MZX3_9CLOT	0.0	0	110
tr|J0N1R7|J0N1R7_9CLOT	0.0	0	116
tr|J0N6Y4|J0N6Y4_9CLOT	0.0	0	65
tr|J1H192|J1H192_9CLOT	0.0	0	114
tr|J1H8W1|J1H8W1_9CLOT	0.0	0	168
tr|J3A7Z9|J3A7Z9_ACTNH	0.0	0	64
tr|J5VUJ2|J5VUJ2_9PORP	0.0	0	65
tr|J6UFD4|J6UFD4_9RHOB	0.0	0	116
tr|K0IVJ3|K0IVJ3_AMPXN	0.0	0	10
tr|K0ND30|K0ND30_DESTT	0.0	0	240
tr|K0NR56|K0NR56_DESTT	0.0	0	300
tr|K1LWJ5|K1LWJ5_9LACT	0.0	0	75
tr|K1RRD4|K1RRD4_9ZZZZ	0.0	0	71
tr|K2DMD0|K2DMD0_9ZZZZ	0.0	0	300
tr|K4L4U4|K4L4U4_9FIRM	0.0	0	142
tr|K4ZP40|K4ZP40_PAEAL	0.0	0	33
tr|K6VLT2|K6VLT2_9MICO	0.0	0	89
tr|K6W9B3|K6W9B3_9MICO	0.0	0	300
tr|K6WJG3|K6WJG3_9ACTN	0.0	0	65
tr|K6WWQ2|K6WWQ2_9MICO	0.0	0	86
tr|K8DYB7|K8DYB7_9FIRM	0.0	0	95
tr|K8DZK6|K8DZK6_9FIRM	0.0	4	141
tr|K8EB92|K8EB92_9CHLO	0.0	0	300
tr|K8EEC7|K8EEC7_9FIRM	0.0	0	140
tr|K8ZL96|K8ZL96_9ENTE	0.0	3	88
tr|K9DJL8|K9DJL8_9FIRM	0.0	0	96
tr|K9EVS0|K9EVS0_9CYAN	0.0	0	116
tr|K9EY01|K9EY01_9LACT	0.0	0	92
tr|K9HLM4|K9HLM4_9PROT	0.0	0	98
tr|K9LGX5|K9LGX5_NEOFR	0.0	0	131
tr|K9PWB0|K9PWB0_9CYAN	0.0	0	75
tr|K9TPS1|K9TPS1_9CYAN	0.0	0	96
tr|K9VNF7|K9VNF7_9CYAN	0.0	0	28
tr|K9WBS8|K9WBS8_9CYAN	0.0	0	52
tr|K9XN02|K9XN02_STAC7	0.0	0	34
tr|K9Y9K4|K9Y9K4_HALP7	0.0	0	19
tr|K9YP54|K9YP54_CYASC	0.0	0	45
tr|L0EJD5|L0EJD5_THECK	0.0	0	75
tr|L0HNW0|L0HNW0_ACIS0	0.0	0	183
tr|L0KAZ3|L0KAZ3_HALHC	0.0	0	52
tr|L1M8U3|L1M8U3_9BACT	0.0	0	109
tr|L1QHD0|L1QHD0_9CLOT	0.0	0	172
tr|L7FEP3|L7FEP3_9ACTN	0.0	0	13
tr|L8J9M3|L8J9M3_9GAMM	0.0	0	174
tr|M1WRN5|M1WRN5_DESPC	0.0	0	266
tr|M1ZFI5|M1ZFI5_9FIRM	0.0	2	65
tr|M2NEK5|M2NEK5_9FIRM	0.0	0	60
tr|M2PZC9|M2PZC9_9FIRM	0.35025152788097486	7	16
tr|M2PZQ2|M2PZQ2_9FIRM	0.0	0	200
tr|M3AU22|M3AU22_STRMB	0.0	0	18
tr|M5DYF9|M5DYF9_9FIRM	0.0	0	300
tr|M5TD75|M5TD75_9PLAN	0.0	0	126
tr|N0BKU3|N0BKU3_9EURY	0.0	0	300
tr|N1ZE80|N1ZE80_9CLOT	0.0	0	240
tr|N1ZXR5|N1ZXR5_9CLOT	0.3411540855983521	8	30
tr|N6X2W8|N6X2W8_9ACTO	0.0	0	8
tr|N9W5G9|N9W5G9_9CLOT	0.0	0	300
tr|N9WCT5|N9WCT5_9CLOT	0.0	0	294
tr|N9WKS2|N9WKS2_9CLOT	0.0	0	13
tr|N9XLQ2|N9XLQ2_9FIRM	0.0	0	228
tr|O26446|O26446_METTH	0.0	0	300
tr|Q0AY44|Q0AY44_SYNWW	0.0	0	223
tr|Q0F2V3|Q0F2V3_9PROT	0.0	0	98
tr|Q1RS83|Q1RS83_CHLRE	0.0	0	181
tr|Q21A60|Q21A60_RHOPB	0.0	0	40
tr|Q24T37|Q24T37_DESHY	0.0	0	300
tr|Q2HBR9|Q2HBR9_CHAGB	0.0	0	300
tr|Q2JPN9|Q2JPN9_SYNJB	0.0	0	21
tr|Q2RQ00|Q2RQ00_RHORT	0.0	0	47
tr|Q30WW3|Q30WW3_DESAG	0.0	0	300
tr|Q312S2|Q312S2_DESAG	0.0	0	136
tr|Q3A4R4|Q3A4R4_PELCD	0.0	0	294
tr|Q3A617|Q3A617_PELCD	0.0	0	195
tr|Q47E92|Q47E92_DECAR	0.0	0	122
tr|Q67T93|Q67T93_SYMTH	0.0	0	139
tr|Q6AIS4|Q6AIS4_DESPS	0.0	0	300
tr|Q6AM73|Q6AM73_DESPS	0.0	0	99
tr|Q6AQM8|Q6AQM8_DESPS	0.0	0	300
tr|Q896R2|Q896R2_CLOTE	0.0	0	127
tr|Q8DK76|Q8DK76_THEEB	0.0	0	54
tr|Q97KD9|Q97KD9_CLOAB	0.0	0	104
tr|Q9CPG6|Q9CPG6_PASMU	1.501077976632747	2	33
tr|R0B9W5|R0B9W5_9FIRM	0.0	0	300
tr|R1AWY5|R1AWY5_9CLOT	0.0	0	110
tr|R2NJ21|R2NJ21_9ENTE	0.0	0	38
tr|R2NU61|R2NU61_9ENTE	0.0	2	81
tr|R2PXM8|R2PXM8_9ENTE	0.0	0	190
tr|R2Q2Y5|R2Q2Y5_9ENTE	0.0	0	175
tr|R2QS06|R2QS06_9ENTE	0.0	0	91
tr|R2R5K9|R2R5K9_9ENTE	0.0	0	95
tr|R2SDC2|R2SDC2_9ENTE	0.0	2	39
tr|R2SDP6|R2SDP6_9ENTE	0.0	0	300
tr|R2T6T9|R2T6T9_9ENTE	0.0	0	226
tr|R4JXW1|R4JXW1_CLOPA	0.0	0	163
tr|R4K606|R4K606_CLOPA	0.0	0	129
tr|R4K6E2|R4K6E2_CLOPA	0.0	0	300
tr|R4K8C1|R4K8C1_CLOPA	0.0	0	300
tr|R4KAN9|R4KAN9_CLOPA	0.0	0	300
tr|R4KCB7|R4KCB7_9FIRM	0.0	0	216
tr|R4KEI2|R4KEI2_9FIRM	0.0	0	300
tr|R4KI57|R4KI57_9FIRM	0.0	0	300
tr|R4LC53|R4LC53_9ACTN	0.0	0	29
tr|R4UGJ4|R4UGJ4_9MOLU	0.0	0	158
tr|R4Y5E4|R4Y5E4_KLEPR	0.0	0	116
tr|R5A7W4|R5A7W4_9CLOT	0.0	0	300
tr|R5AFQ7|R5AFQ7_9CLOT	0.0	0	300
tr|R5EDR5|R5EDR5_9CLOT	0.0	0	16
tr|R5EXH4|R5EXH4_9FIRM	0.0	0	300
tr|R5F213|R5F213_9CLOT	0.0	0	239
tr|R5GYD7|R5GYD7_9FIRM	0.0	0	19
tr|R5H4V4|R5H4V4_9FIRM	0.041238405951449154	5	300
tr|R5HQ67|R5HQ67_9FIRM	0.0	0	300
tr|R5I1N0|R5I1N0_9BACT	0.0	0	294
tr|R5IJR4|R5IJR4_9CLOT	0.0	0	33
tr|R5IZ82|R5IZ82_9FIRM	0.0	0	300
tr|R5J414|R5J414_9CLOT	0.0	0	300
tr|R5JCZ4|R5JCZ4_9FIRM	0.0	0	85
tr|R5JGP5|R5JGP5_9FIRM	0.0	0	194
tr|R5LDZ3|R5LDZ3_9CLOT	0.0	0	189
tr|R5MJE9|R5MJE9_9FIRM	0.0	0	115
tr|R5NCJ0|R5NCJ0_9CLOT	0.0	0	77
tr|R5QA50|R5QA50_9BURK	0.0	0	23
tr|R5QAY2|R5QAY2_9CLOT	0.0	0	31
tr|R5R3I2|R5R3I2_9FIRM	0.8339322092404162	6	15
tr|R5VEF8|R5VEF8_9BACE	0.0	0	30
